dataset,file_path,file_type,expected_match,match_status,reason,recommended_action
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/000aed0d-6af8-49c5-b9a4-b4df292f8b1d.txt,annotation,image(.jpg) with same stem '000aed0d-6af8-49c5-b9a4-b4df292f8b1d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/f90c27a9-c214-423e-9716-f39af4280eb1.txt,annotation,image(.jpg) with same stem 'f90c27a9-c214-423e-9716-f39af4280eb1',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/f91430a4-a5ab-4fce-ac70-04b3e3819f60.txt,annotation,image(.jpg) with same stem 'f91430a4-a5ab-4fce-ac70-04b3e3819f60',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/f92cdf26-4358-4078-93c6-5d7b238e5ace.txt,annotation,image(.jpg) with same stem 'f92cdf26-4358-4078-93c6-5d7b238e5ace',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/f9555f2b-182e-45d0-9f36-796adfdabc7b.txt,annotation,image(.jpg) with same stem 'f9555f2b-182e-45d0-9f36-796adfdabc7b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/f95e0ffe-9431-4bd3-850d-d7ef09ad309d.txt,annotation,image(.jpg) with same stem 'f95e0ffe-9431-4bd3-850d-d7ef09ad309d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/f99ab6aa-ca4f-467a-99de-8081a4d32cae.txt,annotation,image(.jpg) with same stem 'f99ab6aa-ca4f-467a-99de-8081a4d32cae',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/f9ca2189-d9e0-496f-863e-2d3f3349b1b0.txt,annotation,image(.jpg) with same stem 'f9ca2189-d9e0-496f-863e-2d3f3349b1b0',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/f9d063c9-521b-4ffa-80d1-f2084b83318f.txt,annotation,image(.jpg) with same stem 'f9d063c9-521b-4ffa-80d1-f2084b83318f',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/f9dfd9a5-5a45-47b4-b1bb-d6c7dbcb021e.txt,annotation,image(.jpg) with same stem 'f9dfd9a5-5a45-47b4-b1bb-d6c7dbcb021e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/f9e6e34d-3469-48d6-a275-d85bc18f8a3b.txt,annotation,image(.jpg) with same stem 'f9e6e34d-3469-48d6-a275-d85bc18f8a3b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fa034876-0709-4dd1-99c8-1a2e663748af.txt,annotation,image(.jpg) with same stem 'fa034876-0709-4dd1-99c8-1a2e663748af',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fa205115-65ef-411b-b493-c22a0fdae829.txt,annotation,image(.jpg) with same stem 'fa205115-65ef-411b-b493-c22a0fdae829',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fa295b21-a9fb-47c7-a9c9-f13eb015eac1.txt,annotation,image(.jpg) with same stem 'fa295b21-a9fb-47c7-a9c9-f13eb015eac1',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fa3d9760-240c-49c6-988c-bcb32a83c448.txt,annotation,image(.jpg) with same stem 'fa3d9760-240c-49c6-988c-bcb32a83c448',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fa433de0-790a-46ca-b6ef-9ebca31758f1.txt,annotation,image(.jpg) with same stem 'fa433de0-790a-46ca-b6ef-9ebca31758f1',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fa7eba74-ddb4-4e8b-8b84-b70e9c5d8f7c.txt,annotation,image(.jpg) with same stem 'fa7eba74-ddb4-4e8b-8b84-b70e9c5d8f7c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fa82214c-d023-46d9-9211-5cef7cf7deaf.txt,annotation,image(.jpg) with same stem 'fa82214c-d023-46d9-9211-5cef7cf7deaf',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fa84db61-c56f-4d5f-bfc8-fba34c834302.txt,annotation,image(.jpg) with same stem 'fa84db61-c56f-4d5f-bfc8-fba34c834302',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/faa9f602-877d-4ed1-8059-861f98e73fce.txt,annotation,image(.jpg) with same stem 'faa9f602-877d-4ed1-8059-861f98e73fce',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fac15539-8ae9-4789-b3de-34b36e7f716a.txt,annotation,image(.jpg) with same stem 'fac15539-8ae9-4789-b3de-34b36e7f716a',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fac3a78d-e3cd-439f-a4d6-a9ad032a745d.txt,annotation,image(.jpg) with same stem 'fac3a78d-e3cd-439f-a4d6-a9ad032a745d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fb178804-8f8b-4922-b4d0-483e1331b599.txt,annotation,image(.jpg) with same stem 'fb178804-8f8b-4922-b4d0-483e1331b599',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fb4ed320-d618-458e-b91a-6caea98c99c1.txt,annotation,image(.jpg) with same stem 'fb4ed320-d618-458e-b91a-6caea98c99c1',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fb54b028-b6a5-4bcc-9def-4bde98d4231d.txt,annotation,image(.jpg) with same stem 'fb54b028-b6a5-4bcc-9def-4bde98d4231d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fb59b8d5-9220-4043-bad4-d8e1d4176d0d.txt,annotation,image(.jpg) with same stem 'fb59b8d5-9220-4043-bad4-d8e1d4176d0d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fb5aa276-218c-4ec4-bdbc-5c7ae984f300.txt,annotation,image(.jpg) with same stem 'fb5aa276-218c-4ec4-bdbc-5c7ae984f300',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fb612248-85cf-4fc7-8603-7ad2622ea1b9.txt,annotation,image(.jpg) with same stem 'fb612248-85cf-4fc7-8603-7ad2622ea1b9',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fb6a6962-cea2-4b22-b724-006a06a5e3b0.txt,annotation,image(.jpg) with same stem 'fb6a6962-cea2-4b22-b724-006a06a5e3b0',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fb71a5bb-462e-4757-a685-0a7de7ce9e72.txt,annotation,image(.jpg) with same stem 'fb71a5bb-462e-4757-a685-0a7de7ce9e72',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fb84fdc6-ab78-4051-82ad-bd06273f4ea2.txt,annotation,image(.jpg) with same stem 'fb84fdc6-ab78-4051-82ad-bd06273f4ea2',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fb8ba932-25a2-4731-a52a-2a743ecf6476.txt,annotation,image(.jpg) with same stem 'fb8ba932-25a2-4731-a52a-2a743ecf6476',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fb963411-64a6-4ece-a159-70504dc389d4.txt,annotation,image(.jpg) with same stem 'fb963411-64a6-4ece-a159-70504dc389d4',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fb9f0412-14dd-43fa-ba54-611d63a99eec.txt,annotation,image(.jpg) with same stem 'fb9f0412-14dd-43fa-ba54-611d63a99eec',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fba3283a-dc44-4556-bfb6-f8c27760c280.txt,annotation,image(.jpg) with same stem 'fba3283a-dc44-4556-bfb6-f8c27760c280',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fba4f867-0cf9-4ef3-83e4-2acb9bbef6d3.txt,annotation,image(.jpg) with same stem 'fba4f867-0cf9-4ef3-83e4-2acb9bbef6d3',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fba7e73d-8152-41c1-9136-a4b5ac851c78.txt,annotation,image(.jpg) with same stem 'fba7e73d-8152-41c1-9136-a4b5ac851c78',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fbaa4813-d4ad-43f2-87d2-5981e4106b7f.txt,annotation,image(.jpg) with same stem 'fbaa4813-d4ad-43f2-87d2-5981e4106b7f',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fbb1aa0f-98c8-4b04-a81f-e92403faa5fa.txt,annotation,image(.jpg) with same stem 'fbb1aa0f-98c8-4b04-a81f-e92403faa5fa',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fbb7a42e-b38a-47dd-837b-584a9e97eeab.txt,annotation,image(.jpg) with same stem 'fbb7a42e-b38a-47dd-837b-584a9e97eeab',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fbbbcc21-e2bd-43c9-9f93-572349335e3b.txt,annotation,image(.jpg) with same stem 'fbbbcc21-e2bd-43c9-9f93-572349335e3b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fbc01e56-9458-4e4a-9f6a-00b241bdc815.txt,annotation,image(.jpg) with same stem 'fbc01e56-9458-4e4a-9f6a-00b241bdc815',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fbc3e6e7-9f14-4125-abb6-e490a0ad730e.txt,annotation,image(.jpg) with same stem 'fbc3e6e7-9f14-4125-abb6-e490a0ad730e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fbc521f3-5e90-4439-befb-3c01a9cba97b.txt,annotation,image(.jpg) with same stem 'fbc521f3-5e90-4439-befb-3c01a9cba97b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fbc917fe-c24b-4b50-bf23-6d9d1c52c2e6.txt,annotation,image(.jpg) with same stem 'fbc917fe-c24b-4b50-bf23-6d9d1c52c2e6',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fbce4f05-e042-401d-8188-aab740e15d1c.txt,annotation,image(.jpg) with same stem 'fbce4f05-e042-401d-8188-aab740e15d1c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fbd5d326-3700-43cf-984f-2b8d90c0ef17.txt,annotation,image(.jpg) with same stem 'fbd5d326-3700-43cf-984f-2b8d90c0ef17',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fbddbd0d-5907-4845-8077-27090e5269a7.txt,annotation,image(.jpg) with same stem 'fbddbd0d-5907-4845-8077-27090e5269a7',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc11a284-4772-4a7d-a66c-d24af3fc3795.txt,annotation,image(.jpg) with same stem 'fc11a284-4772-4a7d-a66c-d24af3fc3795',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc1fc2a5-a89c-448a-bbf8-1b98f38c37f6.txt,annotation,image(.jpg) with same stem 'fc1fc2a5-a89c-448a-bbf8-1b98f38c37f6',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc23a997-dd70-469a-82a5-3b0a0de0ea4d.txt,annotation,image(.jpg) with same stem 'fc23a997-dd70-469a-82a5-3b0a0de0ea4d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc256b40-792f-4a27-ab32-8cd67c2ce5ad.txt,annotation,image(.jpg) with same stem 'fc256b40-792f-4a27-ab32-8cd67c2ce5ad',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc31149d-8a50-4a8e-b9cf-5090b34a9202.txt,annotation,image(.jpg) with same stem 'fc31149d-8a50-4a8e-b9cf-5090b34a9202',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc55c258-b9d7-4ace-8bae-686e9587006c.txt,annotation,image(.jpg) with same stem 'fc55c258-b9d7-4ace-8bae-686e9587006c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc5e52f7-8587-420c-ae83-f4e04a326ffe.txt,annotation,image(.jpg) with same stem 'fc5e52f7-8587-420c-ae83-f4e04a326ffe',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc61e356-f1cc-4bf1-b4c4-8075d6285ccf.txt,annotation,image(.jpg) with same stem 'fc61e356-f1cc-4bf1-b4c4-8075d6285ccf',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc7419bb-e66a-4018-a76a-1888cd3735fc.txt,annotation,image(.jpg) with same stem 'fc7419bb-e66a-4018-a76a-1888cd3735fc',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc758052-a986-4d34-9643-24474ed80af1.txt,annotation,image(.jpg) with same stem 'fc758052-a986-4d34-9643-24474ed80af1',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc7bdd21-a0e1-482b-ad0b-e2cf92b7ba81.txt,annotation,image(.jpg) with same stem 'fc7bdd21-a0e1-482b-ad0b-e2cf92b7ba81',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc818fc7-178b-4451-83be-3c78322828ce.txt,annotation,image(.jpg) with same stem 'fc818fc7-178b-4451-83be-3c78322828ce',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc8693a4-5ad1-4f20-b852-7186bf50f7d8.txt,annotation,image(.jpg) with same stem 'fc8693a4-5ad1-4f20-b852-7186bf50f7d8',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc8c9659-ff29-4d74-8994-ae65f8bb9fc6.txt,annotation,image(.jpg) with same stem 'fc8c9659-ff29-4d74-8994-ae65f8bb9fc6',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc9078c2-14ab-4d14-8b54-e5b4addbf052.txt,annotation,image(.jpg) with same stem 'fc9078c2-14ab-4d14-8b54-e5b4addbf052',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc938938-3cad-4e35-9f39-6775fc95ae19.txt,annotation,image(.jpg) with same stem 'fc938938-3cad-4e35-9f39-6775fc95ae19',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fc9c9576-3f21-4f53-8330-9960f9d8e880.txt,annotation,image(.jpg) with same stem 'fc9c9576-3f21-4f53-8330-9960f9d8e880',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fcadfbe0-8654-4121-8a91-fe5b6763721b.txt,annotation,image(.jpg) with same stem 'fcadfbe0-8654-4121-8a91-fe5b6763721b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fcb90e7e-b2e7-4c30-811e-98e37f0d937b.txt,annotation,image(.jpg) with same stem 'fcb90e7e-b2e7-4c30-811e-98e37f0d937b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fcbcbe38-b915-440b-809a-8db2e7ef18ce.txt,annotation,image(.jpg) with same stem 'fcbcbe38-b915-440b-809a-8db2e7ef18ce',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fcd20c22-16fa-49de-9125-ee5400b3f9bd.txt,annotation,image(.jpg) with same stem 'fcd20c22-16fa-49de-9125-ee5400b3f9bd',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fcd94f12-baa7-4b99-9036-251271b61465.txt,annotation,image(.jpg) with same stem 'fcd94f12-baa7-4b99-9036-251271b61465',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fcda9c95-7137-4936-aa4f-21dbf6651daf.txt,annotation,image(.jpg) with same stem 'fcda9c95-7137-4936-aa4f-21dbf6651daf',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fcdc5fd1-6298-4ff2-b877-daa8d494daca.txt,annotation,image(.jpg) with same stem 'fcdc5fd1-6298-4ff2-b877-daa8d494daca',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fcde1553-45b4-44f3-9df7-7ac8eb05663c.txt,annotation,image(.jpg) with same stem 'fcde1553-45b4-44f3-9df7-7ac8eb05663c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fcdfa586-90df-40f8-a0d1-1b5e5105062c.txt,annotation,image(.jpg) with same stem 'fcdfa586-90df-40f8-a0d1-1b5e5105062c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fce07b31-1c1b-4b56-b12b-3efaefbf9e17.txt,annotation,image(.jpg) with same stem 'fce07b31-1c1b-4b56-b12b-3efaefbf9e17',unmatched,no matching image(.jpg),review; do not delete
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/fd9d1d47-2465-4356-8f15-04be1729ad27.txt,annotation,image(.jpg) with same stem 'fd9d1d47-2465-4356-8f15-04be1729ad27',unmatched,no matching image(.jpg),review; do not delete
