duplicate_group_id,dataset,file_path,sha256,size_bytes,duplicate_type,recommended_canonical_file,cross_dataset_duplicate,notes
e01057,coru,coru/OCR Dataset/train/50f26288-eb21-414a-a68d-8d90ac41d14b_line_9.jpg,807682c850fb8ee42502661324ca81652ad3e4d9f92485084a1fbcba6e61ef32,11089,exact,coru/OCR Dataset/test/f55ec3ed-342c-4917-8e39-6b95e6760ba6_line_9.jpg,no,candidate for de-dup
e01058,coru,coru/OCR Dataset/test/f5aae581-eb3f-4765-a1c0-1d61a958b96c_line_60.txt,8de3f0120fc3d330e087a4f6dc5c4c832508e79ff6364dd73a194a5ebfca54e8,15,exact,coru/OCR Dataset/test/f5aae581-eb3f-4765-a1c0-1d61a958b96c_line_60.txt,no,
e01058,coru,coru/OCR Dataset/train/ae43821d-cd72-44f7-9fc0-629fe0808f73_line_37.txt,8de3f0120fc3d330e087a4f6dc5c4c832508e79ff6364dd73a194a5ebfca54e8,15,exact,coru/OCR Dataset/test/f5aae581-eb3f-4765-a1c0-1d61a958b96c_line_60.txt,no,candidate for de-dup
e01059,coru,coru/OCR Dataset/test/f5f14614-ef58-4f82-9554-2071c15a2a32_line_11.txt,0fc0c361c96b9e5cb80e6f2dfe1974a72bffa0528e89f48c94aaed6c7adfee7b,18,exact,coru/OCR Dataset/test/f5f14614-ef58-4f82-9554-2071c15a2a32_line_11.txt,no,
e01059,coru,coru/OCR Dataset/train/0ef51dc7-4a0a-47e6-bc59-41f609d1c98d_line_12.txt,0fc0c361c96b9e5cb80e6f2dfe1974a72bffa0528e89f48c94aaed6c7adfee7b,18,exact,coru/OCR Dataset/test/f5f14614-ef58-4f82-9554-2071c15a2a32_line_11.txt,no,candidate for de-dup
e01059,coru,coru/OCR Dataset/train/47022269-0e64-460b-abd3-39b85044c58c_line_11.txt,0fc0c361c96b9e5cb80e6f2dfe1974a72bffa0528e89f48c94aaed6c7adfee7b,18,exact,coru/OCR Dataset/test/f5f14614-ef58-4f82-9554-2071c15a2a32_line_11.txt,no,candidate for de-dup
e01059,coru,coru/OCR Dataset/train/6b36daaa-fff3-45c1-b215-cf5b1ff2887c_line_14.txt,0fc0c361c96b9e5cb80e6f2dfe1974a72bffa0528e89f48c94aaed6c7adfee7b,18,exact,coru/OCR Dataset/test/f5f14614-ef58-4f82-9554-2071c15a2a32_line_11.txt,no,candidate for de-dup
e01059,coru,coru/OCR Dataset/train/6dfbe56a-5132-4171-97dd-6a7eb27f23fa_line_12.txt,0fc0c361c96b9e5cb80e6f2dfe1974a72bffa0528e89f48c94aaed6c7adfee7b,18,exact,coru/OCR Dataset/test/f5f14614-ef58-4f82-9554-2071c15a2a32_line_11.txt,no,candidate for de-dup
e01059,coru,coru/OCR Dataset/train/808c95fb-4a4b-4540-8d62-592be73498a9_line_7.txt,0fc0c361c96b9e5cb80e6f2dfe1974a72bffa0528e89f48c94aaed6c7adfee7b,18,exact,coru/OCR Dataset/test/f5f14614-ef58-4f82-9554-2071c15a2a32_line_11.txt,no,candidate for de-dup
e01059,coru,coru/OCR Dataset/train/a157e8e1-7b7f-4fb2-a825-52294059b29e_line_11.txt,0fc0c361c96b9e5cb80e6f2dfe1974a72bffa0528e89f48c94aaed6c7adfee7b,18,exact,coru/OCR Dataset/test/f5f14614-ef58-4f82-9554-2071c15a2a32_line_11.txt,no,candidate for de-dup
e01060,coru,coru/OCR Dataset/test/f733889d-779f-4817-a548-8c7b545b8fe6_line_34.jpg,566efb5f157965f26b59748135e01af043f3af87361d661d2601480c416aa737,2963,exact,coru/OCR Dataset/test/f733889d-779f-4817-a548-8c7b545b8fe6_line_34.jpg,no,
e01060,coru,coru/OCR Dataset/train/b88177ad-d5a7-4c21-9ba1-31cd7149bbb1_line_34.jpg,566efb5f157965f26b59748135e01af043f3af87361d661d2601480c416aa737,2963,exact,coru/OCR Dataset/test/f733889d-779f-4817-a548-8c7b545b8fe6_line_34.jpg,no,candidate for de-dup
e01061,coru,coru/OCR Dataset/test/f733889d-779f-4817-a548-8c7b545b8fe6_line_34.txt,9026a52c0aedbdb03f001943ac4946bce77398a7778c77d726e3c63c491ed292,32,exact,coru/OCR Dataset/test/f733889d-779f-4817-a548-8c7b545b8fe6_line_34.txt,no,
e01061,coru,coru/OCR Dataset/train/b88177ad-d5a7-4c21-9ba1-31cd7149bbb1_line_34.txt,9026a52c0aedbdb03f001943ac4946bce77398a7778c77d726e3c63c491ed292,32,exact,coru/OCR Dataset/test/f733889d-779f-4817-a548-8c7b545b8fe6_line_34.txt,no,candidate for de-dup
e01062,coru,coru/OCR Dataset/test/f8c6a717-2880-49db-85d9-59b19922aa60_line_5.txt,c8670aed657dd9ff6e08289f4566ec4f530ba1514f8a3f0825af0241a78c7a0c,26,exact,coru/OCR Dataset/test/f8c6a717-2880-49db-85d9-59b19922aa60_line_5.txt,no,
e01062,coru,coru/OCR Dataset/train/fdbdebca-ea97-4c00-aa61-064d0226ad89_line_60.txt,c8670aed657dd9ff6e08289f4566ec4f530ba1514f8a3f0825af0241a78c7a0c,26,exact,coru/OCR Dataset/test/f8c6a717-2880-49db-85d9-59b19922aa60_line_5.txt,no,candidate for de-dup
e01063,coru,coru/OCR Dataset/test/f8c86e66-d43a-46be-9338-26baf714d874_line_260.txt,b6c14677c4558b7326056880ed9a26e1436c64d8afcf3ae7004f73b3c9c04d28,29,exact,coru/OCR Dataset/test/f8c86e66-d43a-46be-9338-26baf714d874_line_260.txt,no,
e01063,coru,coru/OCR Dataset/train/2df6d418-d35e-46e9-b147-016fbc83f129_line_11.txt,b6c14677c4558b7326056880ed9a26e1436c64d8afcf3ae7004f73b3c9c04d28,29,exact,coru/OCR Dataset/test/f8c86e66-d43a-46be-9338-26baf714d874_line_260.txt,no,candidate for de-dup
e01063,coru,coru/OCR Dataset/train/54b89729-6ade-4da6-9cfc-3b834001b1ae_line_32.txt,b6c14677c4558b7326056880ed9a26e1436c64d8afcf3ae7004f73b3c9c04d28,29,exact,coru/OCR Dataset/test/f8c86e66-d43a-46be-9338-26baf714d874_line_260.txt,no,candidate for de-dup
e01063,coru,coru/OCR Dataset/train/b88177ad-d5a7-4c21-9ba1-31cd7149bbb1_line_38.txt,b6c14677c4558b7326056880ed9a26e1436c64d8afcf3ae7004f73b3c9c04d28,29,exact,coru/OCR Dataset/test/f8c86e66-d43a-46be-9338-26baf714d874_line_260.txt,no,candidate for de-dup
e01063,coru,coru/OCR Dataset/train/cddfd283-5348-468d-9ac4-3b1acc4919d3_line_190.txt,b6c14677c4558b7326056880ed9a26e1436c64d8afcf3ae7004f73b3c9c04d28,29,exact,coru/OCR Dataset/test/f8c86e66-d43a-46be-9338-26baf714d874_line_260.txt,no,candidate for de-dup
e01064,coru,coru/OCR Dataset/test/f944d783-e9e8-4181-b88e-0b30180bbf91_line_7.txt,b3ce46ecf627bdc400d2d3cf463971f7851b52f2c17c1a7f651b66cb23b655f8,84,exact,coru/OCR Dataset/test/f944d783-e9e8-4181-b88e-0b30180bbf91_line_7.txt,no,
e01064,coru,coru/OCR Dataset/train/207fed33-78c9-4f25-845c-f061937783ab_line_12.txt,b3ce46ecf627bdc400d2d3cf463971f7851b52f2c17c1a7f651b66cb23b655f8,84,exact,coru/OCR Dataset/test/f944d783-e9e8-4181-b88e-0b30180bbf91_line_7.txt,no,candidate for de-dup
e01064,coru,coru/OCR Dataset/train/797f8348-ac5f-4c68-8ca1-ba260cd6d9c4_line_16.txt,b3ce46ecf627bdc400d2d3cf463971f7851b52f2c17c1a7f651b66cb23b655f8,84,exact,coru/OCR Dataset/test/f944d783-e9e8-4181-b88e-0b30180bbf91_line_7.txt,no,candidate for de-dup
e01064,coru,coru/OCR Dataset/train/a1683927-d063-4cba-81d2-1261b5188f0f_line_7.txt,b3ce46ecf627bdc400d2d3cf463971f7851b52f2c17c1a7f651b66cb23b655f8,84,exact,coru/OCR Dataset/test/f944d783-e9e8-4181-b88e-0b30180bbf91_line_7.txt,no,candidate for de-dup
e01064,coru,coru/OCR Dataset/train/dadcccd6-6028-47f3-8e79-9b35be75afdb_line_12.txt,b3ce46ecf627bdc400d2d3cf463971f7851b52f2c17c1a7f651b66cb23b655f8,84,exact,coru/OCR Dataset/test/f944d783-e9e8-4181-b88e-0b30180bbf91_line_7.txt,no,candidate for de-dup
e01064,coru,coru/OCR Dataset/train/dd406741-2d0f-4d80-a1e4-2709ba99d707_line_70.txt,b3ce46ecf627bdc400d2d3cf463971f7851b52f2c17c1a7f651b66cb23b655f8,84,exact,coru/OCR Dataset/test/f944d783-e9e8-4181-b88e-0b30180bbf91_line_7.txt,no,candidate for de-dup
e01064,coru,coru/OCR Dataset/val/d20826e1-f53f-405d-bfd9-b11c967f120a_line_10.txt,b3ce46ecf627bdc400d2d3cf463971f7851b52f2c17c1a7f651b66cb23b655f8,84,exact,coru/OCR Dataset/test/f944d783-e9e8-4181-b88e-0b30180bbf91_line_7.txt,no,candidate for de-dup
e01064,coru,coru/OCR Dataset/val/fda955dc-c41b-4b32-9771-e77938d369cd_line_11.txt,b3ce46ecf627bdc400d2d3cf463971f7851b52f2c17c1a7f651b66cb23b655f8,84,exact,coru/OCR Dataset/test/f944d783-e9e8-4181-b88e-0b30180bbf91_line_7.txt,no,candidate for de-dup
e01065,coru,coru/OCR Dataset/test/f99af4cb-4573-4f4d-8453-0ca248363a42_line_24.txt,953fe0b92b1d68e37e457730787186f0119af76e8dce871acaa08d6d82e18135,40,exact,coru/OCR Dataset/test/f99af4cb-4573-4f4d-8453-0ca248363a42_line_24.txt,no,
e01065,coru,coru/OCR Dataset/test/fe61a71c-6a36-4ccd-a36e-eb5dee0e129c_line_22.txt,953fe0b92b1d68e37e457730787186f0119af76e8dce871acaa08d6d82e18135,40,exact,coru/OCR Dataset/test/f99af4cb-4573-4f4d-8453-0ca248363a42_line_24.txt,no,candidate for de-dup
e01065,coru,coru/OCR Dataset/train/0a1f5fb7-b9da-4615-ae04-adf1f1033f3f_line_24.txt,953fe0b92b1d68e37e457730787186f0119af76e8dce871acaa08d6d82e18135,40,exact,coru/OCR Dataset/test/f99af4cb-4573-4f4d-8453-0ca248363a42_line_24.txt,no,candidate for de-dup
e01065,coru,coru/OCR Dataset/train/1dfa16c6-064f-4f53-9490-b6de63ffed30_line_22.txt,953fe0b92b1d68e37e457730787186f0119af76e8dce871acaa08d6d82e18135,40,exact,coru/OCR Dataset/test/f99af4cb-4573-4f4d-8453-0ca248363a42_line_24.txt,no,candidate for de-dup
e01065,coru,coru/OCR Dataset/train/33cea76c-cbcd-4b4b-8283-c3b260535bea_line_21.txt,953fe0b92b1d68e37e457730787186f0119af76e8dce871acaa08d6d82e18135,40,exact,coru/OCR Dataset/test/f99af4cb-4573-4f4d-8453-0ca248363a42_line_24.txt,no,candidate for de-dup
e01065,coru,coru/OCR Dataset/train/43cf8e3e-2cd6-4e86-88eb-e3bc6c7ff071_line_26.txt,953fe0b92b1d68e37e457730787186f0119af76e8dce871acaa08d6d82e18135,40,exact,coru/OCR Dataset/test/f99af4cb-4573-4f4d-8453-0ca248363a42_line_24.txt,no,candidate for de-dup
e01065,coru,coru/OCR Dataset/train/5b0f61d9-a273-42d6-95cd-31065a157c7b_line_24.txt,953fe0b92b1d68e37e457730787186f0119af76e8dce871acaa08d6d82e18135,40,exact,coru/OCR Dataset/test/f99af4cb-4573-4f4d-8453-0ca248363a42_line_24.txt,no,candidate for de-dup
e01065,coru,coru/OCR Dataset/train/81bb1cf3-f737-4052-beb8-54ec16a06e5e_line_22.txt,953fe0b92b1d68e37e457730787186f0119af76e8dce871acaa08d6d82e18135,40,exact,coru/OCR Dataset/test/f99af4cb-4573-4f4d-8453-0ca248363a42_line_24.txt,no,candidate for de-dup
e01065,coru,coru/OCR Dataset/train/a8dd9c57-e7cb-4e7a-8f2e-14a45f7f6701_line_25.txt,953fe0b92b1d68e37e457730787186f0119af76e8dce871acaa08d6d82e18135,40,exact,coru/OCR Dataset/test/f99af4cb-4573-4f4d-8453-0ca248363a42_line_24.txt,no,candidate for de-dup
e01065,coru,coru/OCR Dataset/train/a96919c7-7052-4de5-b205-f7205fd99cf8_line_22.txt,953fe0b92b1d68e37e457730787186f0119af76e8dce871acaa08d6d82e18135,40,exact,coru/OCR Dataset/test/f99af4cb-4573-4f4d-8453-0ca248363a42_line_24.txt,no,candidate for de-dup
e01065,coru,coru/OCR Dataset/train/bd6332d8-4441-44ac-9c22-573b96890b8d_line_24.txt,953fe0b92b1d68e37e457730787186f0119af76e8dce871acaa08d6d82e18135,40,exact,coru/OCR Dataset/test/f99af4cb-4573-4f4d-8453-0ca248363a42_line_24.txt,no,candidate for de-dup
e01065,coru,coru/OCR Dataset/train/c4095336-e7b6-484d-98d3-02d94360f2bf_line_20.txt,953fe0b92b1d68e37e457730787186f0119af76e8dce871acaa08d6d82e18135,40,exact,coru/OCR Dataset/test/f99af4cb-4573-4f4d-8453-0ca248363a42_line_24.txt,no,candidate for de-dup
e01066,coru,coru/OCR Dataset/test/faa035d1-4f44-4264-b937-7fddb739d502_line_6.txt,66a1ff82a67755a371aaa45fc36be5938d122e27323e405d73e95641527eca90,14,exact,coru/OCR Dataset/test/faa035d1-4f44-4264-b937-7fddb739d502_line_6.txt,no,
e01066,coru,coru/OCR Dataset/val/e197b2eb-75b1-45a1-bec4-fd200a985c76_line_6.txt,66a1ff82a67755a371aaa45fc36be5938d122e27323e405d73e95641527eca90,14,exact,coru/OCR Dataset/test/faa035d1-4f44-4264-b937-7fddb739d502_line_6.txt,no,candidate for de-dup
e01067,coru,coru/OCR Dataset/test/fac3a78d-e3cd-439f-a4d6-a9ad032a745d_line_18.txt,d8c8b4cf505122470ba6ce19a0df56ed41522246f5dbeb902a42d4a481856c4b,111,exact,coru/OCR Dataset/test/fac3a78d-e3cd-439f-a4d6-a9ad032a745d_line_18.txt,no,
e01067,coru,coru/OCR Dataset/train/b3d5502b-6fdb-4590-af5e-f4282261e119_line_20.txt,d8c8b4cf505122470ba6ce19a0df56ed41522246f5dbeb902a42d4a481856c4b,111,exact,coru/OCR Dataset/test/fac3a78d-e3cd-439f-a4d6-a9ad032a745d_line_18.txt,no,candidate for de-dup
e01067,coru,coru/OCR Dataset/train/c8f8f3ff-3303-40fd-8a95-485455e28992_line_17.txt,d8c8b4cf505122470ba6ce19a0df56ed41522246f5dbeb902a42d4a481856c4b,111,exact,coru/OCR Dataset/test/fac3a78d-e3cd-439f-a4d6-a9ad032a745d_line_18.txt,no,candidate for de-dup
e01067,coru,coru/OCR Dataset/val/9279e5e3-1b2f-4a52-9049-ed62c4e4a50a_line_20.txt,d8c8b4cf505122470ba6ce19a0df56ed41522246f5dbeb902a42d4a481856c4b,111,exact,coru/OCR Dataset/test/fac3a78d-e3cd-439f-a4d6-a9ad032a745d_line_18.txt,no,candidate for de-dup
e01068,coru,coru/OCR Dataset/test/fb040e71-2a8c-48ba-9ee4-89f94f581f1b_line_190.txt,e2f2948778c348ff4de5beae492a85bdc96bad3895e475c876dcd900e748604c,34,exact,coru/OCR Dataset/test/fb040e71-2a8c-48ba-9ee4-89f94f581f1b_line_190.txt,no,
e01068,coru,coru/OCR Dataset/train/5b47e6d6-8d31-4170-b954-44826f2248f7_line_13.txt,e2f2948778c348ff4de5beae492a85bdc96bad3895e475c876dcd900e748604c,34,exact,coru/OCR Dataset/test/fb040e71-2a8c-48ba-9ee4-89f94f581f1b_line_190.txt,no,candidate for de-dup
e01069,coru,coru/OCR Dataset/test/fb040e71-2a8c-48ba-9ee4-89f94f581f1b_line_80.txt,521558d285a586cc3f57f135f75a910670cbd3afd83a8c71db4721fc89ef5270,22,exact,coru/OCR Dataset/test/fb040e71-2a8c-48ba-9ee4-89f94f581f1b_line_80.txt,no,
e01069,coru,coru/OCR Dataset/train/23d00c2d-a8cb-456d-9b8b-b2080eac1d36_merchant.txt,521558d285a586cc3f57f135f75a910670cbd3afd83a8c71db4721fc89ef5270,22,exact,coru/OCR Dataset/test/fb040e71-2a8c-48ba-9ee4-89f94f581f1b_line_80.txt,no,candidate for de-dup
e01069,coru,coru/OCR Dataset/train/3f0c1f50-39f9-4e2c-8b4c-3f6d462376e1_line_7.txt,521558d285a586cc3f57f135f75a910670cbd3afd83a8c71db4721fc89ef5270,22,exact,coru/OCR Dataset/test/fb040e71-2a8c-48ba-9ee4-89f94f581f1b_line_80.txt,no,candidate for de-dup
e01069,coru,coru/OCR Dataset/train/46910674-e36f-4a64-9531-64bed80ad289_line_9.txt,521558d285a586cc3f57f135f75a910670cbd3afd83a8c71db4721fc89ef5270,22,exact,coru/OCR Dataset/test/fb040e71-2a8c-48ba-9ee4-89f94f581f1b_line_80.txt,no,candidate for de-dup
e01069,coru,coru/OCR Dataset/train/6f2ab827-d1a4-4085-ab3a-222f7643cf2d_line_8.txt,521558d285a586cc3f57f135f75a910670cbd3afd83a8c71db4721fc89ef5270,22,exact,coru/OCR Dataset/test/fb040e71-2a8c-48ba-9ee4-89f94f581f1b_line_80.txt,no,candidate for de-dup
e01069,coru,coru/OCR Dataset/train/86a0dc20-3ea6-44a4-95aa-8a1b417c7e79_line_3.txt,521558d285a586cc3f57f135f75a910670cbd3afd83a8c71db4721fc89ef5270,22,exact,coru/OCR Dataset/test/fb040e71-2a8c-48ba-9ee4-89f94f581f1b_line_80.txt,no,candidate for de-dup
e01069,coru,coru/OCR Dataset/val/44a1cbbf-ecba-44d1-9009-58e8a8a705b6_line_9.txt,521558d285a586cc3f57f135f75a910670cbd3afd83a8c71db4721fc89ef5270,22,exact,coru/OCR Dataset/test/fb040e71-2a8c-48ba-9ee4-89f94f581f1b_line_80.txt,no,candidate for de-dup
e01069,coru,coru/OCR Dataset/val/aba58003-ee23-4f73-8791-9a320165dda0_line_8.txt,521558d285a586cc3f57f135f75a910670cbd3afd83a8c71db4721fc89ef5270,22,exact,coru/OCR Dataset/test/fb040e71-2a8c-48ba-9ee4-89f94f581f1b_line_80.txt,no,candidate for de-dup
e01070,coru,coru/OCR Dataset/test/fb772663-1194-438b-bba1-713c6cf7f7ed_line_2.txt,fb48539c01b2d35b7f29bbea932d5ce083d741139afb904e22959347e25d0398,61,exact,coru/OCR Dataset/test/fb772663-1194-438b-bba1-713c6cf7f7ed_line_2.txt,no,
e01070,coru,coru/OCR Dataset/train/d1ef8c58-7f31-439f-b3ac-62a1cc52590c_line_6.txt,fb48539c01b2d35b7f29bbea932d5ce083d741139afb904e22959347e25d0398,61,exact,coru/OCR Dataset/test/fb772663-1194-438b-bba1-713c6cf7f7ed_line_2.txt,no,candidate for de-dup
e01071,coru,coru/OCR Dataset/test/fbdb43ad-8184-48c4-a64b-ce06c78b5280_line_23.jpg,5fdf2ec07220c088a4b81064ca9b422c913caa6cfbc1a3422b82cdcacc0be262,8311,exact,coru/OCR Dataset/test/fbdb43ad-8184-48c4-a64b-ce06c78b5280_line_23.jpg,no,
e01071,coru,coru/OCR Dataset/train/a98c39da-5920-4807-8b9b-79ff763db9d0_line_23.jpg,5fdf2ec07220c088a4b81064ca9b422c913caa6cfbc1a3422b82cdcacc0be262,8311,exact,coru/OCR Dataset/test/fbdb43ad-8184-48c4-a64b-ce06c78b5280_line_23.jpg,no,candidate for de-dup
e01072,coru,coru/OCR Dataset/test/fbdb43ad-8184-48c4-a64b-ce06c78b5280_line_23.txt,e2ca0acbbe87eac5dc4fa433ca04b90f3bf11939a7bd26c554541a3b00a57a68,84,exact,coru/OCR Dataset/test/fbdb43ad-8184-48c4-a64b-ce06c78b5280_line_23.txt,no,
e01072,coru,coru/OCR Dataset/train/a98c39da-5920-4807-8b9b-79ff763db9d0_line_23.txt,e2ca0acbbe87eac5dc4fa433ca04b90f3bf11939a7bd26c554541a3b00a57a68,84,exact,coru/OCR Dataset/test/fbdb43ad-8184-48c4-a64b-ce06c78b5280_line_23.txt,no,candidate for de-dup
e01073,coru,coru/OCR Dataset/test/fbdbb18d-60cb-41b6-a87e-3df7b65e6425_line_4.txt,fd556841ea467b9d758a94c6ae791e90b6c460099b79c0bea95f5a77d36016b1,54,exact,coru/OCR Dataset/test/fbdbb18d-60cb-41b6-a87e-3df7b65e6425_line_4.txt,no,
e01073,coru,coru/OCR Dataset/train/55f4594f-e618-40aa-8438-a9222891ed02_line_4.txt,fd556841ea467b9d758a94c6ae791e90b6c460099b79c0bea95f5a77d36016b1,54,exact,coru/OCR Dataset/test/fbdbb18d-60cb-41b6-a87e-3df7b65e6425_line_4.txt,no,candidate for de-dup
e01074,coru,coru/OCR Dataset/test/fc1252d4-813f-46f9-8161-57ef0eaf23df_line_20.txt,07dee7aad6ee4491049231ec893f8b5fd5001c8a192cb2d9d6450e5a6b00d78c,67,exact,coru/OCR Dataset/test/fc1252d4-813f-46f9-8161-57ef0eaf23df_line_20.txt,no,
e01074,coru,coru/OCR Dataset/train/1cae8b50-4c7c-4e20-95ae-b7052492a9a4_line_19.txt,07dee7aad6ee4491049231ec893f8b5fd5001c8a192cb2d9d6450e5a6b00d78c,67,exact,coru/OCR Dataset/test/fc1252d4-813f-46f9-8161-57ef0eaf23df_line_20.txt,no,candidate for de-dup
e01074,coru,coru/OCR Dataset/train/4b3d9053-ae1f-4900-8b66-b1f635b7c8fd_line_21.txt,07dee7aad6ee4491049231ec893f8b5fd5001c8a192cb2d9d6450e5a6b00d78c,67,exact,coru/OCR Dataset/test/fc1252d4-813f-46f9-8161-57ef0eaf23df_line_20.txt,no,candidate for de-dup
e01074,coru,coru/OCR Dataset/train/6c22bd02-c43b-4354-aa27-f6f117d19a4b_line_20.txt,07dee7aad6ee4491049231ec893f8b5fd5001c8a192cb2d9d6450e5a6b00d78c,67,exact,coru/OCR Dataset/test/fc1252d4-813f-46f9-8161-57ef0eaf23df_line_20.txt,no,candidate for de-dup
e01074,coru,coru/OCR Dataset/train/bc8bb6ee-095a-4a9b-a77a-2bc89cadbe06_line_19.txt,07dee7aad6ee4491049231ec893f8b5fd5001c8a192cb2d9d6450e5a6b00d78c,67,exact,coru/OCR Dataset/test/fc1252d4-813f-46f9-8161-57ef0eaf23df_line_20.txt,no,candidate for de-dup
e01074,coru,coru/OCR Dataset/val/658b76fc-133e-4598-8418-006d4fa3f9a8_line_19.txt,07dee7aad6ee4491049231ec893f8b5fd5001c8a192cb2d9d6450e5a6b00d78c,67,exact,coru/OCR Dataset/test/fc1252d4-813f-46f9-8161-57ef0eaf23df_line_20.txt,no,candidate for de-dup
e01075,coru,coru/OCR Dataset/test/fc65ff3f-3e2e-4560-a985-3ef89dfd5fee_line_14.txt,9fd7aec16c85b663b6f081eede2e7e20b9f65fda1f7ed6f1a7fda90b87d24974,16,exact,coru/OCR Dataset/test/fc65ff3f-3e2e-4560-a985-3ef89dfd5fee_line_14.txt,no,
e01075,coru,coru/OCR Dataset/train/ff802c41-363c-4bef-b143-be739078c9a0_line_120.txt,9fd7aec16c85b663b6f081eede2e7e20b9f65fda1f7ed6f1a7fda90b87d24974,16,exact,coru/OCR Dataset/test/fc65ff3f-3e2e-4560-a985-3ef89dfd5fee_line_14.txt,no,candidate for de-dup
e01076,coru,coru/OCR Dataset/test/fc6c11dd-86a1-4547-b15f-7c0a24231e28_line_240.txt,4a935f785c4962d6b9ab7f1157aefa23444d08cd1c9b323bce7189d5c16b241b,47,exact,coru/OCR Dataset/test/fc6c11dd-86a1-4547-b15f-7c0a24231e28_line_240.txt,no,
e01076,coru,coru/OCR Dataset/test/fe6b5523-865f-49c9-989c-bd30c08604a0_line_22.txt,4a935f785c4962d6b9ab7f1157aefa23444d08cd1c9b323bce7189d5c16b241b,47,exact,coru/OCR Dataset/test/fc6c11dd-86a1-4547-b15f-7c0a24231e28_line_240.txt,no,candidate for de-dup
e01076,coru,coru/OCR Dataset/train/f8c86e66-d43a-46be-9338-26baf714d874_line_440.txt,4a935f785c4962d6b9ab7f1157aefa23444d08cd1c9b323bce7189d5c16b241b,47,exact,coru/OCR Dataset/test/fc6c11dd-86a1-4547-b15f-7c0a24231e28_line_240.txt,no,candidate for de-dup
e01077,coru,coru/OCR Dataset/test/fd152a31-63b8-47cc-b543-b9188666470b_line_21.txt,94aef3918a21a9c8f481dab9fff284c5588ab8fd627bb093e454f1c056c0f1a3,82,exact,coru/OCR Dataset/test/fd152a31-63b8-47cc-b543-b9188666470b_line_21.txt,no,
e01077,coru,coru/OCR Dataset/val/98c52313-d489-4de1-86a9-7a4e8309965d_line_31.txt,94aef3918a21a9c8f481dab9fff284c5588ab8fd627bb093e454f1c056c0f1a3,82,exact,coru/OCR Dataset/test/fd152a31-63b8-47cc-b543-b9188666470b_line_21.txt,no,candidate for de-dup
e01078,coru,coru/OCR Dataset/test/fd3570f1-015f-4ef0-b028-a41b107d69ea_line_15.txt,2234771088e66ea3342613dee3972812cb4686e286fa75d1a8a08d805c0a714d,29,exact,coru/OCR Dataset/test/fd3570f1-015f-4ef0-b028-a41b107d69ea_line_15.txt,no,
e01078,coru,coru/OCR Dataset/train/467b91be-5cef-43a6-babc-037212f3b8fc_line_24.txt,2234771088e66ea3342613dee3972812cb4686e286fa75d1a8a08d805c0a714d,29,exact,coru/OCR Dataset/test/fd3570f1-015f-4ef0-b028-a41b107d69ea_line_15.txt,no,candidate for de-dup
e01078,coru,coru/OCR Dataset/train/493369f2-dbfd-4ed1-9ee3-9796483ac234_line_23.txt,2234771088e66ea3342613dee3972812cb4686e286fa75d1a8a08d805c0a714d,29,exact,coru/OCR Dataset/test/fd3570f1-015f-4ef0-b028-a41b107d69ea_line_15.txt,no,candidate for de-dup
e01078,coru,coru/OCR Dataset/train/8fb02ade-611b-4ae2-8ab6-f781a72f4084_line_21.txt,2234771088e66ea3342613dee3972812cb4686e286fa75d1a8a08d805c0a714d,29,exact,coru/OCR Dataset/test/fd3570f1-015f-4ef0-b028-a41b107d69ea_line_15.txt,no,candidate for de-dup
e01078,coru,coru/OCR Dataset/train/92fd59b3-2e2f-4e5a-9bb6-78f401aa704a_line_15.txt,2234771088e66ea3342613dee3972812cb4686e286fa75d1a8a08d805c0a714d,29,exact,coru/OCR Dataset/test/fd3570f1-015f-4ef0-b028-a41b107d69ea_line_15.txt,no,candidate for de-dup
e01078,coru,coru/OCR Dataset/val/bcdc4149-f1d6-4413-af10-5b2b4d4f1aa5_line_23.txt,2234771088e66ea3342613dee3972812cb4686e286fa75d1a8a08d805c0a714d,29,exact,coru/OCR Dataset/test/fd3570f1-015f-4ef0-b028-a41b107d69ea_line_15.txt,no,candidate for de-dup
e01078,coru,coru/OCR Dataset/val/c82f8c41-73ca-444f-8aac-2a70bf115a84_line_16.txt,2234771088e66ea3342613dee3972812cb4686e286fa75d1a8a08d805c0a714d,29,exact,coru/OCR Dataset/test/fd3570f1-015f-4ef0-b028-a41b107d69ea_line_15.txt,no,candidate for de-dup
e01079,coru,coru/OCR Dataset/test/fd44af0c-2636-4eef-9763-6c2821f519f1_line_14.txt,e3c0606cb21a7886d143d7e5ac9e4b4ce659c9be362767a87010a1633fa9f310,43,exact,coru/OCR Dataset/test/fd44af0c-2636-4eef-9763-6c2821f519f1_line_14.txt,no,
e01079,coru,coru/OCR Dataset/train/1d3efb51-b7c6-44c5-a475-67c2dd5a351f_line_14.txt,e3c0606cb21a7886d143d7e5ac9e4b4ce659c9be362767a87010a1633fa9f310,43,exact,coru/OCR Dataset/test/fd44af0c-2636-4eef-9763-6c2821f519f1_line_14.txt,no,candidate for de-dup
e01079,coru,coru/OCR Dataset/train/a8c7981c-7cc5-40ce-b19b-a9e6f25a05ee_line_11.txt,e3c0606cb21a7886d143d7e5ac9e4b4ce659c9be362767a87010a1633fa9f310,43,exact,coru/OCR Dataset/test/fd44af0c-2636-4eef-9763-6c2821f519f1_line_14.txt,no,candidate for de-dup
